,HODBIN2,DATE,station_id,WEEKDAY,LAT,LON,ENTRIES_diff_sum,EXITS_diff_sum
269,4,10/17/2019,57 ST-F,Thursday,40.763625,-73.977449,320.0,259.0
270,4,10/17/2019,59 ST COLUMBUS-1ABCD,Thursday,40.76811,-73.981891,1356.0,479.0
271,4,10/17/2019,59 ST-456NQRW,Thursday,40.762796,-73.967686,934.0,1703.0
272,4,10/17/2019,59 ST-NRW,Thursday,40.641426,-74.017972,88.0,207.0
273,4,10/17/2019,7 AV-BDE,Thursday,40.762877,-73.98159,274.0,390.0
274,4,10/17/2019,7 AV-BQ,Thursday,40.677172,-73.972514,30.0,50.0
275,4,10/17/2019,7 AV-FG,Thursday,40.666276,-73.980324,48.0,55.0
276,4,10/17/2019,GRD CNTRL-42 ST-4567S,Thursday,40.751849,-73.976945,1286.0,748.0
277,4,10/17/2019,LEXINGTON AV/53-6EM,Thursday,40.757529999999996,-73.969102,534.0,312.0
278,4,10/17/2019,TIMES SQ-42 ST-1237ACENQRS,Thursday,40.755905,-73.98650400000001,591.0,133.0
279,4,10/17/2019,TIMES SQ-42 ST-1237ACENQRSW,Thursday,40.755905,-73.98650400000001,1606.0,651.0
280,4,10/18/2019,42 ST-BRYANT PK-7BDFM,Friday,40.754197999999995,-73.984573,1485.0,852.0
281,4,10/18/2019,42 ST-PORT AUTH-1237ACEGNRSW,Friday,40.757303,-73.98978699999999,228.0,258.0
282,4,10/18/2019,42 ST-PORT AUTH-1237ACENQRSW,Friday,40.757303,-73.98978699999999,1147.0,1388.0
283,4,10/18/2019,47-50 STS ROCK-BDFM,Friday,40.758652000000005,-73.981311,1921.0,574.0
284,4,10/18/2019,5 AV/53 ST-EM,Friday,40.760179,-73.975196,89.0,481.0
285,4,10/18/2019,5 AV/59 ST-NQRW,Friday,40.764909,-73.973372,15.0,134.0
286,4,10/18/2019,5 AVE-7BDFM,Friday,40.753824,-73.981966,327.0,88.0
287,4,10/18/2019,50 ST-1,Friday,40.761675,-73.983908,787.0,269.0
288,4,10/18/2019,50 ST-CE,Friday,40.762439,-73.985989,723.0,315.0
289,4,10/18/2019,50 ST-D,Friday,40.636232,-73.994765,37.0,74.0
290,4,10/18/2019,51 ST-6,Friday,40.757108,-73.97187,466.0,262.0
291,4,10/18/2019,57 ST-7 AV-NQRW,Friday,40.764755,-73.980646,1.0,27.0
292,4,10/18/2019,57 ST-F,Friday,40.763625,-73.977449,387.0,237.0
293,4,10/18/2019,59 ST COLUMBUS-1ABCD,Friday,40.76811,-73.981891,1554.0,1154.0
294,4,10/18/2019,59 ST-456NQRW,Friday,40.762796,-73.967686,1086.0,1031.0
295,4,10/18/2019,59 ST-NRW,Friday,40.641426,-74.017972,106.0,259.0
296,4,10/18/2019,7 AV-BDE,Friday,40.762877,-73.98159,335.0,491.0
297,4,10/18/2019,7 AV-BQ,Friday,40.677172,-73.972514,37.0,55.0
298,4,10/18/2019,7 AV-FG,Friday,40.666276,-73.980324,53.0,111.0
299,4,10/18/2019,GRD CNTRL-42 ST-4567S,Friday,40.751849,-73.976945,1633.0,1400.0
300,4,10/18/2019,LEXINGTON AV/53-6EM,Friday,40.757529999999996,-73.969102,602.0,404.0
301,4,10/18/2019,TIMES SQ-42 ST-1237ACENQRS,Friday,40.755905,-73.98650400000001,984.0,103.0
302,4,10/18/2019,TIMES SQ-42 ST-1237ACENQRSW,Friday,40.755905,-73.98650400000001,2055.0,848.0
303,8,10/12/2019,42 ST-BRYANT PK-7BDFM,Saturday,40.754197999999995,-73.984573,434.0,1239.0
304,8,10/12/2019,42 ST-PORT AUTH-1237ACEGNRSW,Saturday,40.757303,-73.98978699999999,738.0,1459.0
305,8,10/12/2019,42 ST-PORT AUTH-1237ACENQRSW,Saturday,40.757303,-73.98978699999999,3432.0,3633.0
306,8,10/12/2019,47-50 STS ROCK-BDFM,Saturday,40.758652000000005,-73.981311,536.0,1835.0
307,8,10/12/2019,49 ST-NQRW,Saturday,40.760139,-73.984112,191.0,487.0
308,8,10/12/2019,5 AV/53 ST-EM,Saturday,40.760179,-73.975196,236.0,1430.0
309,8,10/12/2019,5 AV/59 ST-NQRW,Saturday,40.764909,-73.973372,266.0,1347.0
310,8,10/12/2019,5 AVE-7BDFM,Saturday,40.753824,-73.981966,109.0,415.0
311,8,10/12/2019,50 ST-1,Saturday,40.761675,-73.983908,226.0,508.0
312,8,10/12/2019,50 ST-CE,Saturday,40.762439,-73.985989,501.0,601.0
313,8,10/12/2019,50 ST-D,Saturday,40.636232,-73.994765,130.0,66.0
314,8,10/12/2019,51 ST-6,Saturday,40.757108,-73.97187,239.0,816.0
315,8,10/12/2019,57 ST-7 AV-NQRW,Saturday,40.764755,-73.980646,483.0,1038.0
316,8,10/12/2019,57 ST-F,Saturday,40.763625,-73.977449,272.0,1362.0
317,8,10/12/2019,59 ST COLUMBUS-1ABCD,Saturday,40.76811,-73.981891,1169.0,2287.0
318,8,10/12/2019,59 ST-456NQRW,Saturday,40.762796,-73.967686,659.0,2002.0
319,8,10/12/2019,59 ST-NRW,Saturday,40.641426,-74.017972,933.0,269.0
320,8,10/12/2019,7 AV-BDE,Saturday,40.762877,-73.98159,476.0,1407.0
321,8,10/12/2019,7 AV-BQ,Saturday,40.677172,-73.972514,349.0,318.0
322,8,10/12/2019,7 AV-FG,Saturday,40.666276,-73.980324,466.0,334.0
323,8,10/12/2019,GRD CNTRL-42 ST-4567S,Saturday,40.751849,-73.976945,2344.0,5605.0
324,8,10/12/2019,LEXINGTON AV/53-6EM,Saturday,40.757529999999996,-73.969102,372.0,1245.0
325,8,10/12/2019,TIMES SQ-42 ST-1237ACENQRS,Saturday,40.755905,-73.98650400000001,489.0,491.0
326,8,10/12/2019,TIMES SQ-42 ST-1237ACENQRSW,Saturday,40.755905,-73.98650400000001,1282.0,2742.0
327,8,10/13/2019,42 ST-BRYANT PK-7BDFM,Sunday,40.754197999999995,-73.984573,360.0,692.0
328,8,10/13/2019,42 ST-PORT AUTH-1237ACEGNRSW,Sunday,40.757303,-73.98978699999999,634.0,1020.0
329,8,10/13/2019,42 ST-PORT AUTH-1237ACENQRSW,Sunday,40.757303,-73.98978699999999,2427.0,2235.0
330,8,10/13/2019,47-50 STS ROCK-BDFM,Sunday,40.758652000000005,-73.981311,392.0,1017.0
331,8,10/13/2019,49 ST-NQRW,Sunday,40.760139,-73.984112,224.0,323.0
332,8,10/13/2019,5 AV/53 ST-EM,Sunday,40.760179,-73.975196,170.0,949.0
333,8,10/13/2019,5 AV/59 ST-NQRW,Sunday,40.764909,-73.973372,218.0,828.0
334,8,10/13/2019,5 AVE-7BDFM,Sunday,40.753824,-73.981966,79.0,188.0
335,8,10/13/2019,50 ST-1,Sunday,40.761675,-73.983908,228.0,322.0
336,8,10/13/2019,50 ST-CE,Sunday,40.762439,-73.985989,489.0,376.0
337,8,10/13/2019,50 ST-D,Sunday,40.636232,-73.994765,86.0,76.0
338,8,10/13/2019,51 ST-6,Sunday,40.757108,-73.97187,214.0,492.0
339,8,10/13/2019,57 ST-7 AV-NQRW,Sunday,40.764755,-73.980646,566.0,717.0
340,8,10/13/2019,57 ST-F,Sunday,40.763625,-73.977449,303.0,756.0
341,8,10/13/2019,59 ST COLUMBUS-1ABCD,Sunday,40.76811,-73.981891,938.0,1530.0
342,8,10/13/2019,59 ST-456NQRW,Sunday,40.762796,-73.967686,629.0,1129.0
343,8,10/13/2019,59 ST-NRW,Sunday,40.641426,-74.017972,550.0,221.0
344,8,10/13/2019,7 AV-BDE,Sunday,40.762877,-73.98159,442.0,964.0
345,8,10/13/2019,7 AV-BQ,Sunday,40.677172,-73.972514,278.0,207.0
346,8,10/13/2019,7 AV-FG,Sunday,40.666276,-73.980324,315.0,222.0
347,8,10/13/2019,GRD CNTRL-42 ST-4567S,Sunday,40.751849,-73.976945,1383.0,2740.0
348,8,10/13/2019,LEXINGTON AV/53-6EM,Sunday,40.757529999999996,-73.969102,250.0,568.0
349,8,10/13/2019,TIMES SQ-42 ST-1237ACENQRS,Sunday,40.755905,-73.98650400000001,411.0,347.0
350,8,10/13/2019,TIMES SQ-42 ST-1237ACENQRSW,Sunday,40.755905,-73.98650400000001,1172.0,1831.0
351,8,10/14/2019,42 ST-BRYANT PK-7BDFM,Monday,40.754197999999995,-73.984573,570.0,3884.0
352,8,10/14/2019,42 ST-PORT AUTH-1237ACEGNRSW,Monday,40.757303,-73.98978699999999,1119.0,2453.0
353,8,10/14/2019,42 ST-PORT AUTH-1237ACENQRSW,Monday,40.757303,-73.98978699999999,10069.0,6053.0
354,8,10/14/2019,47-50 STS ROCK-BDFM,Monday,40.758652000000005,-73.981311,433.0,7131.0
355,8,10/14/2019,49 ST-NQRW,Monday,40.760139,-73.984112,381.0,1687.0
356,8,10/14/2019,5 AV/53 ST-EM,Monday,40.760179,-73.975196,484.0,13391.0
357,8,10/14/2019,5 AV/59 ST-NQRW,Monday,40.764909,-73.973372,485.0,4054.0
358,8,10/14/2019,5 AVE-7BDFM,Monday,40.753824,-73.981966,110.0,1113.0
359,8,10/14/2019,50 ST-1,Monday,40.761675,-73.983908,398.0,2228.0
360,8,10/14/2019,50 ST-CE,Monday,40.762439,-73.985989,738.0,1281.0
361,8,10/14/2019,50 ST-D,Monday,40.636232,-73.994765,287.0,187.0
362,8,10/14/2019,51 ST-6,Monday,40.757108,-73.97187,332.0,2378.0
363,8,10/14/2019,57 ST-7 AV-NQRW,Monday,40.764755,-73.980646,743.0,2343.0
364,8,10/14/2019,57 ST-F,Monday,40.763625,-73.977449,465.0,3319.0
365,8,10/14/2019,59 ST COLUMBUS-1ABCD,Monday,40.76811,-73.981891,1775.0,5059.0
366,8,10/14/2019,59 ST-456NQRW,Monday,40.762796,-73.967686,1268.0,5681.0
367,8,10/14/2019,59 ST-NRW,Monday,40.641426,-74.017972,1613.0,479.0
368,8,10/14/2019,7 AV-BDE,Monday,40.762877,-73.98159,915.0,4946.0
369,8,10/14/2019,7 AV-BQ,Monday,40.677172,-73.972514,2052.0,576.0
370,8,10/14/2019,7 AV-FG,Monday,40.666276,-73.980324,1967.0,745.0
371,8,10/14/2019,GRD CNTRL-42 ST-4567S,Monday,40.751849,-73.976945,9279.0,23614.0
372,8,10/14/2019,LEXINGTON AV/53-6EM,Monday,40.757529999999996,-73.969102,734.0,5547.0
373,8,10/14/2019,TIMES SQ-42 ST-1237ACENQRS,Monday,40.755905,-73.98650400000001,633.0,775.0
374,8,10/14/2019,TIMES SQ-42 ST-1237ACENQRSW,Monday,40.755905,-73.98650400000001,3461.0,5921.0
375,8,10/15/2019,42 ST-BRYANT PK-7BDFM,Tuesday,40.754197999999995,-73.984573,890.0,5643.0
376,8,10/15/2019,42 ST-PORT AUTH-1237ACEGNRSW,Tuesday,40.757303,-73.98978699999999,1643.0,4117.0
377,8,10/15/2019,42 ST-PORT AUTH-1237ACENQRSW,Tuesday,40.757303,-73.98978699999999,20409.0,8877.0
378,8,10/15/2019,47-50 STS ROCK-BDFM,Tuesday,40.758652000000005,-73.981311,641.0,10052.0
379,8,10/15/2019,49 ST-NQRW,Tuesday,40.760139,-73.984112,553.0,2638.0
380,8,10/15/2019,5 AV/53 ST-EM,Tuesday,40.760179,-73.975196,730.0,19556.0
381,8,10/15/2019,5 AV/59 ST-NQRW,Tuesday,40.764909,-73.973372,735.0,5415.0
382,8,10/15/2019,50 ST-1,Tuesday,40.761675,-73.983908,691.0,3635.0
383,8,10/15/2019,50 ST-CE,Tuesday,40.762439,-73.985989,1019.0,1847.0
384,8,10/15/2019,50 ST-D,Tuesday,40.636232,-73.994765,531.0,288.0
385,8,10/15/2019,51 ST-6,Tuesday,40.757108,-73.97187,488.0,3284.0
386,8,10/15/2019,57 ST-7 AV-NQRW,Tuesday,40.764755,-73.980646,1208.0,3160.0
387,8,10/15/2019,57 ST-F,Tuesday,40.763625,-73.977449,644.0,4947.0
388,8,10/15/2019,59 ST COLUMBUS-1ABCD,Tuesday,40.76811,-73.981891,2808.0,9151.0
389,8,10/15/2019,59 ST-456NQRW,Tuesday,40.762796,-73.967686,2018.0,7442.0
390,8,10/15/2019,59 ST-NRW,Tuesday,40.641426,-74.017972,3007.0,592.0
391,8,10/15/2019,7 AV-BDE,Tuesday,40.762877,-73.98159,1049.0,7048.0
392,8,10/15/2019,7 AV-BQ,Tuesday,40.677172,-73.972514,3737.0,1007.0
393,8,10/15/2019,7 AV-FG,Tuesday,40.666276,-73.980324,4072.0,1297.0
394,8,10/15/2019,GRD CNTRL-42 ST-4567S,Tuesday,40.751849,-73.976945,15551.0,30186.0
395,8,10/15/2019,LEXINGTON AV/53-6EM,Tuesday,40.757529999999996,-73.969102,1224.0,7816.0
396,8,10/15/2019,TIMES SQ-42 ST-1237ACENQRS,Tuesday,40.755905,-73.98650400000001,825.0,1069.0
397,8,10/15/2019,TIMES SQ-42 ST-1237ACENQRSW,Tuesday,40.755905,-73.98650400000001,5129.0,8363.0
398,8,10/16/2019,42 ST-BRYANT PK-7BDFM,Wednesday,40.754197999999995,-73.984573,920.0,5943.0
399,8,10/16/2019,42 ST-PORT AUTH-1237ACEGNRSW,Wednesday,40.757303,-73.98978699999999,1590.0,4475.0
400,8,10/16/2019,42 ST-PORT AUTH-1237ACENQRSW,Wednesday,40.757303,-73.98978699999999,14928.0,7021.0
401,8,10/16/2019,47-50 STS ROCK-BDFM,Wednesday,40.758652000000005,-73.981311,666.0,10086.0
402,8,10/16/2019,49 ST-NQRW,Wednesday,40.760139,-73.984112,494.0,2517.0
403,8,10/16/2019,5 AV/53 ST-EM,Wednesday,40.760179,-73.975196,757.0,19926.0
404,8,10/16/2019,5 AV/59 ST-NQRW,Wednesday,40.764909,-73.973372,796.0,5356.0
405,8,10/16/2019,5 AVE-7BDFM,Wednesday,40.753824,-73.981966,208.0,1603.0
406,8,10/16/2019,50 ST-1,Wednesday,40.761675,-73.983908,728.0,3741.0
407,8,10/16/2019,50 ST-CE,Wednesday,40.762439,-73.985989,1067.0,1905.0
408,8,10/16/2019,50 ST-D,Wednesday,40.636232,-73.994765,551.0,302.0
409,8,10/16/2019,51 ST-6,Wednesday,40.757108,-73.97187,495.0,3438.0
410,8,10/16/2019,57 ST-7 AV-NQRW,Wednesday,40.764755,-73.980646,1177.0,2995.0
411,8,10/16/2019,57 ST-F,Wednesday,40.763625,-73.977449,624.0,4857.0
412,8,10/16/2019,59 ST COLUMBUS-1ABCD,Wednesday,40.76811,-73.981891,2908.0,9110.0
413,8,10/16/2019,59 ST-456NQRW,Wednesday,40.762796,-73.967686,2027.0,8335.0
414,8,10/16/2019,59 ST-NRW,Wednesday,40.641426,-74.017972,2953.0,646.0
415,8,10/16/2019,7 AV-BDE,Wednesday,40.762877,-73.98159,1072.0,6673.0
416,8,10/16/2019,7 AV-BQ,Wednesday,40.677172,-73.972514,3636.0,1121.0
417,8,10/16/2019,7 AV-FG,Wednesday,40.666276,-73.980324,4216.0,1176.0
418,8,10/16/2019,GRD CNTRL-42 ST-4567S,Wednesday,40.751849,-73.976945,15118.0,31461.0
419,8,10/16/2019,LEXINGTON AV/53-6EM,Wednesday,40.757529999999996,-73.969102,1234.0,7676.0
420,8,10/16/2019,TIMES SQ-42 ST-1237ACENQRS,Wednesday,40.755905,-73.98650400000001,794.0,1010.0
421,8,10/16/2019,TIMES SQ-42 ST-1237ACENQRSW,Wednesday,40.755905,-73.98650400000001,4880.0,7960.0
422,8,10/17/2019,42 ST-BRYANT PK-7BDFM,Thursday,40.754197999999995,-73.984573,919.0,5628.0
423,8,10/17/2019,42 ST-PORT AUTH-1237ACEGNRSW,Thursday,40.757303,-73.98978699999999,1712.0,4197.0
424,8,10/17/2019,42 ST-PORT AUTH-1237ACENQRSW,Thursday,40.757303,-73.98978699999999,15317.0,6953.0
425,8,10/17/2019,47-50 STS ROCK-BDFM,Thursday,40.758652000000005,-73.981311,645.0,9888.0
426,8,10/17/2019,49 ST-NQRW,Thursday,40.760139,-73.984112,467.0,2497.0
427,8,10/17/2019,5 AV/53 ST-EM,Thursday,40.760179,-73.975196,771.0,19638.0
428,8,10/17/2019,5 AV/59 ST-NQRW,Thursday,40.764909,-73.973372,845.0,5544.0
429,8,10/17/2019,5 AVE-7BDFM,Thursday,40.753824,-73.981966,201.0,1640.0
430,8,10/17/2019,50 ST-1,Thursday,40.761675,-73.983908,725.0,3746.0
431,8,10/17/2019,50 ST-CE,Thursday,40.762439,-73.985989,1149.0,2046.0
432,8,10/17/2019,50 ST-D,Thursday,40.636232,-73.994765,552.0,337.0
433,8,10/17/2019,51 ST-6,Thursday,40.757108,-73.97187,547.0,3269.0
434,8,10/17/2019,57 ST-7 AV-NQRW,Thursday,40.764755,-73.980646,1207.0,2877.0
435,8,10/17/2019,57 ST-F,Thursday,40.763625,-73.977449,655.0,4612.0
436,8,10/17/2019,59 ST COLUMBUS-1ABCD,Thursday,40.76811,-73.981891,2978.0,9017.0
437,8,10/17/2019,59 ST-456NQRW,Thursday,40.762796,-73.967686,1770.0,6639.0
438,8,10/17/2019,59 ST-NRW,Thursday,40.641426,-74.017972,3037.0,698.0
439,8,10/17/2019,7 AV-BDE,Thursday,40.762877,-73.98159,1052.0,6734.0
440,8,10/17/2019,7 AV-BQ,Thursday,40.677172,-73.972514,3722.0,1035.0
441,8,10/17/2019,7 AV-FG,Thursday,40.666276,-73.980324,4193.0,1153.0
442,8,10/17/2019,GRD CNTRL-42 ST-4567S,Thursday,40.751849,-73.976945,14581.0,31608.0
443,8,10/17/2019,LEXINGTON AV/53-6EM,Thursday,40.757529999999996,-73.969102,1151.0,6615.0
444,8,10/17/2019,TIMES SQ-42 ST-1237ACENQRS,Thursday,40.755905,-73.98650400000001,777.0,1078.0
445,8,10/17/2019,TIMES SQ-42 ST-1237ACENQRSW,Thursday,40.755905,-73.98650400000001,4971.0,8268.0
446,8,10/18/2019,42 ST-BRYANT PK-7BDFM,Friday,40.754197999999995,-73.984573,885.0,5066.0
447,8,10/18/2019,42 ST-PORT AUTH-1237ACEGNRSW,Friday,40.757303,-73.98978699999999,1569.0,4039.0
448,8,10/18/2019,42 ST-PORT AUTH-1237ACENQRSW,Friday,40.757303,-73.98978699999999,13880.0,7278.0
449,8,10/18/2019,47-50 STS ROCK-BDFM,Friday,40.758652000000005,-73.981311,689.0,8784.0
450,8,10/18/2019,49 ST-NQRW,Friday,40.760139,-73.984112,489.0,2336.0
451,8,10/18/2019,5 AV/53 ST-EM,Friday,40.760179,-73.975196,719.0,18119.0
452,8,10/18/2019,5 AV/59 ST-NQRW,Friday,40.764909,-73.973372,756.0,4948.0
453,8,10/18/2019,5 AVE-7BDFM,Friday,40.753824,-73.981966,212.0,1527.0
454,8,10/18/2019,50 ST-1,Friday,40.761675,-73.983908,746.0,3285.0
455,8,10/18/2019,50 ST-CE,Friday,40.762439,-73.985989,1080.0,1964.0
456,8,10/18/2019,50 ST-D,Friday,40.636232,-73.994765,534.0,340.0
457,8,10/18/2019,51 ST-6,Friday,40.757108,-73.97187,474.0,3054.0
458,8,10/18/2019,57 ST-7 AV-NQRW,Friday,40.764755,-73.980646,1088.0,2724.0
459,8,10/18/2019,57 ST-F,Friday,40.763625,-73.977449,601.0,4145.0
460,8,10/18/2019,59 ST COLUMBUS-1ABCD,Friday,40.76811,-73.981891,2822.0,8069.0
461,8,10/18/2019,59 ST-456NQRW,Friday,40.762796,-73.967686,1951.0,7619.0
462,8,10/18/2019,59 ST-NRW,Friday,40.641426,-74.017972,2941.0,626.0
463,8,10/18/2019,7 AV-BDE,Friday,40.762877,-73.98159,1002.0,6241.0
464,8,10/18/2019,7 AV-BQ,Friday,40.677172,-73.972514,3236.0,1035.0
465,8,10/18/2019,7 AV-FG,Friday,40.666276,-73.980324,3747.0,1235.0
466,8,10/18/2019,GRD CNTRL-42 ST-4567S,Friday,40.751849,-73.976945,14845.0,38631.0
467,8,10/18/2019,LEXINGTON AV/53-6EM,Friday,40.757529999999996,-73.969102,1157.0,7468.0
468,8,10/18/2019,TIMES SQ-42 ST-1237ACENQRS,Friday,40.755905,-73.98650400000001,761.0,919.0
469,8,10/18/2019,TIMES SQ-42 ST-1237ACENQRSW,Friday,40.755905,-73.98650400000001,4613.0,7235.0
470,12,10/12/2019,42 ST-BRYANT PK-7BDFM,Saturday,40.754197999999995,-73.984573,1890.0,5053.0
471,12,10/12/2019,42 ST-PORT AUTH-1237ACEGNRSW,Saturday,40.757303,-73.98978699999999,1900.0,3038.0
472,12,10/12/2019,42 ST-PORT AUTH-1237ACENQRSW,Saturday,40.757303,-73.98978699999999,11053.0,9643.0
473,12,10/12/2019,47-50 STS ROCK-BDFM,Saturday,40.758652000000005,-73.981311,2094.0,5715.0
474,12,10/12/2019,49 ST-NQRW,Saturday,40.760139,-73.984112,1399.0,664.0
475,12,10/12/2019,5 AV/53 ST-EM,Saturday,40.760179,-73.975196,1154.0,2313.0
476,12,10/12/2019,5 AV/59 ST-NQRW,Saturday,40.764909,-73.973372,1698.0,2347.0
477,12,10/12/2019,5 AVE-7BDFM,Saturday,40.753824,-73.981966,523.0,1528.0
478,12,10/12/2019,50 ST-1,Saturday,40.761675,-73.983908,904.0,1651.0
479,12,10/12/2019,50 ST-CE,Saturday,40.762439,-73.985989,3353.0,1919.0
480,12,10/12/2019,50 ST-D,Saturday,40.636232,-73.994765,319.0,168.0
481,12,10/12/2019,51 ST-6,Saturday,40.757108,-73.97187,1880.0,1922.0
482,12,10/12/2019,57 ST-7 AV-NQRW,Saturday,40.764755,-73.980646,3257.0,3637.0
483,12,10/12/2019,57 ST-F,Saturday,40.763625,-73.977449,1610.0,3638.0
484,12,10/12/2019,59 ST COLUMBUS-1ABCD,Saturday,40.76811,-73.981891,6640.0,10672.0
485,12,10/12/2019,59 ST-456NQRW,Saturday,40.762796,-73.967686,3779.0,6725.0
486,12,10/12/2019,59 ST-NRW,Saturday,40.641426,-74.017972,2149.0,964.0
487,12,10/12/2019,7 AV-BDE,Saturday,40.762877,-73.98159,1799.0,2175.0
488,12,10/12/2019,7 AV-BQ,Saturday,40.677172,-73.972514,1404.0,1148.0
489,12,10/12/2019,7 AV-FG,Saturday,40.666276,-73.980324,1856.0,857.0
490,12,10/12/2019,GRD CNTRL-42 ST-4567S,Saturday,40.751849,-73.976945,12559.0,15590.0
491,12,10/12/2019,LEXINGTON AV/53-6EM,Saturday,40.757529999999996,-73.969102,2138.0,3160.0
492,12,10/12/2019,TIMES SQ-42 ST-1237ACENQRS,Saturday,40.755905,-73.98650400000001,2389.0,1120.0
493,12,10/12/2019,TIMES SQ-42 ST-1237ACENQRSW,Saturday,40.755905,-73.98650400000001,5729.0,11514.0
494,12,10/13/2019,42 ST-BRYANT PK-7BDFM,Sunday,40.754197999999995,-73.984573,1497.0,3422.0
495,12,10/13/2019,42 ST-PORT AUTH-1237ACEGNRSW,Sunday,40.757303,-73.98978699999999,1596.0,2561.0
496,12,10/13/2019,42 ST-PORT AUTH-1237ACENQRSW,Sunday,40.757303,-73.98978699999999,9029.0,7871.0
497,12,10/13/2019,47-50 STS ROCK-BDFM,Sunday,40.758652000000005,-73.981311,1822.0,5012.0
498,12,10/13/2019,49 ST-NQRW,Sunday,40.760139,-73.984112,1542.0,1162.0
499,12,10/13/2019,5 AV/53 ST-EM,Sunday,40.760179,-73.975196,1095.0,2577.0
500,12,10/13/2019,5 AV/59 ST-NQRW,Sunday,40.764909,-73.973372,1479.0,2493.0
501,12,10/13/2019,5 AVE-7BDFM,Sunday,40.753824,-73.981966,419.0,1336.0
502,12,10/13/2019,50 ST-1,Sunday,40.761675,-73.983908,813.0,1627.0
503,12,10/13/2019,50 ST-CE,Sunday,40.762439,-73.985989,3049.0,1684.0
504,12,10/13/2019,50 ST-D,Sunday,40.636232,-73.994765,274.0,222.0
505,12,10/13/2019,51 ST-6,Sunday,40.757108,-73.97187,1857.0,1774.0
506,12,10/13/2019,57 ST-7 AV-NQRW,Sunday,40.764755,-73.980646,2859.0,2967.0
507,12,10/13/2019,57 ST-F,Sunday,40.763625,-73.977449,1489.0,3552.0
508,12,10/13/2019,59 ST COLUMBUS-1ABCD,Sunday,40.76811,-73.981891,5374.0,8059.0
509,12,10/13/2019,59 ST-456NQRW,Sunday,40.762796,-73.967686,2746.0,5212.0
510,12,10/13/2019,59 ST-NRW,Sunday,40.641426,-74.017972,1851.0,724.0
511,12,10/13/2019,7 AV-BDE,Sunday,40.762877,-73.98159,1795.0,2099.0
512,12,10/13/2019,7 AV-BQ,Sunday,40.677172,-73.972514,1281.0,1000.0
513,12,10/13/2019,7 AV-FG,Sunday,40.666276,-73.980324,1521.0,779.0
514,12,10/13/2019,GRD CNTRL-42 ST-4567S,Sunday,40.751849,-73.976945,9994.0,11581.0
515,12,10/13/2019,LEXINGTON AV/53-6EM,Sunday,40.757529999999996,-73.969102,1761.0,2355.0
516,12,10/13/2019,TIMES SQ-42 ST-1237ACENQRS,Sunday,40.755905,-73.98650400000001,1896.0,1071.0
517,12,10/13/2019,TIMES SQ-42 ST-1237ACENQRSW,Sunday,40.755905,-73.98650400000001,4553.0,9580.0
518,12,10/14/2019,42 ST-BRYANT PK-7BDFM,Monday,40.754197999999995,-73.984573,2890.0,15089.0
519,12,10/14/2019,42 ST-PORT AUTH-1237ACEGNRSW,Monday,40.757303,-73.98978699999999,1531.0,2085.0
520,12,10/14/2019,42 ST-PORT AUTH-1237ACENQRSW,Monday,40.757303,-73.98978699999999,15287.0,10235.0
521,12,10/14/2019,47-50 STS ROCK-BDFM,Monday,40.758652000000005,-73.981311,3119.0,28945.0
522,12,10/14/2019,49 ST-NQRW,Monday,40.760139,-73.984112,2547.0,5703.0
523,12,10/14/2019,5 AV/53 ST-EM,Monday,40.760179,-73.975196,2738.0,5825.0
524,12,10/14/2019,5 AV/59 ST-NQRW,Monday,40.764909,-73.973372,2387.0,4049.0
525,12,10/14/2019,5 AVE-7BDFM,Monday,40.753824,-73.981966,728.0,4061.0
526,12,10/14/2019,50 ST-1,Monday,40.761675,-73.983908,3140.0,8207.0
527,12,10/14/2019,50 ST-CE,Monday,40.762439,-73.985989,3828.0,3254.0
528,12,10/14/2019,50 ST-D,Monday,40.636232,-73.994765,474.0,481.0
529,12,10/14/2019,51 ST-6,Monday,40.757108,-73.97187,2793.0,8280.0
530,12,10/14/2019,57 ST-7 AV-NQRW,Monday,40.764755,-73.980646,4157.0,8273.0
531,12,10/14/2019,57 ST-F,Monday,40.763625,-73.977449,1812.0,4385.0
532,12,10/14/2019,59 ST COLUMBUS-1ABCD,Monday,40.76811,-73.981891,8787.0,15784.0
533,12,10/14/2019,59 ST-456NQRW,Monday,40.762796,-73.967686,6014.0,15318.0
534,12,10/14/2019,59 ST-NRW,Monday,40.641426,-74.017972,2675.0,1002.0
535,12,10/14/2019,7 AV-BDE,Monday,40.762877,-73.98159,2263.0,5424.0
536,12,10/14/2019,7 AV-BQ,Monday,40.677172,-73.972514,2446.0,1012.0
537,12,10/14/2019,7 AV-FG,Monday,40.666276,-73.980324,2413.0,945.0
538,12,10/14/2019,GRD CNTRL-42 ST-4567S,Monday,40.751849,-73.976945,21027.0,36035.0
539,12,10/14/2019,LEXINGTON AV/53-6EM,Monday,40.757529999999996,-73.969102,3860.0,17260.0
540,12,10/14/2019,TIMES SQ-42 ST-1237ACENQRS,Monday,40.755905,-73.98650400000001,2316.0,2583.0
541,12,10/14/2019,TIMES SQ-42 ST-1237ACENQRSW,Monday,40.755905,-73.98650400000001,8418.0,26420.0
542,12,10/15/2019,42 ST-BRYANT PK-7BDFM,Tuesday,40.754197999999995,-73.984573,4538.0,24202.0
543,12,10/15/2019,42 ST-PORT AUTH-1237ACEGNRSW,Tuesday,40.757303,-73.98978699999999,1758.0,2458.0
